id_student,gender,region,highest_education,age_band,disability
693333,M,East Anglian Region,Lower Than A Level,second,N
693352,F,South West Region,Lower Than A Level,first,N
693380,M,West Midlands Region,HE Qualification,first,N
693514,F,South West Region,Lower Than A Level,first,N
693615,M,London Region,Lower Than A Level,second,N
693620,F,East Anglian Region,A Level or Equivalent,first,N
693635,M,South Region,A Level or Equivalent,first,N
693643,F,London Region,No Formal quals,first,N
693682,F,East Anglian Region,Lower Than A Level,first,N
693692,F,North Region,A Level or Equivalent,first,N
693709,F,West Midlands Region,Lower Than A Level,first,N
693744,F,London Region,No Formal quals,first,N
693752,F,Ireland,Lower Than A Level,first,N
693793,F,East Anglian Region,Lower Than A Level,first,N
693871,F,Scotland,Lower Than A Level,first,N
693899,F,North Western Region,Lower Than A Level,second,N
693934,F,Scotland,Lower Than A Level,first,N
693983,F,West Midlands Region,Lower Than A Level,first,N
694001,F,West Midlands Region,A Level or Equivalent,first,N
694003,F,North Western Region,Lower Than A Level,first,N
694078,F,East Anglian Region,Lower Than A Level,first,N
694155,F,Wales,A Level or Equivalent,first,N
694190,M,Wales,A Level or Equivalent,first,Y
694222,F,South East Region,Lower Than A Level,first,N
694329,F,Ireland,HE Qualification,first,N
694338,F,South Region,HE Qualification,second,N
694339,F,Ireland,A Level or Equivalent,second,N
694341,F,Ireland,Lower Than A Level,second,N
694342,F,South Region,HE Qualification,second,N
694349,F,Scotland,A Level or Equivalent,first,N
694380,F,Ireland,HE Qualification,first,N
694404,F,East Anglian Region,Lower Than A Level,first,N
694448,F,East Midlands Region,A Level or Equivalent,first,N
694458,F,London Region,A Level or Equivalent,first,N
694473,F,Ireland,Lower Than A Level,second,N
694476,M,Ireland,A Level or Equivalent,first,N
694490,F,Ireland,A Level or Equivalent,second,N
694526,F,Ireland,Lower Than A Level,first,N
694554,F,East Anglian Region,A Level or Equivalent,first,Y
694561,F,East Midlands Region,A Level or Equivalent,first,N
694576,F,East Anglian Region,A Level or Equivalent,second,N
694616,F,South Region,Lower Than A Level,first,N
694682,F,East Midlands Region,Lower Than A Level,second,Y
694706,F,North Region,A Level or Equivalent,first,N
694792,F,East Anglian Region,Lower Than A Level,first,N
694823,M,Scotland,HE Qualification,first,N
694857,F,South Region,Lower Than A Level,first,N
694951,M,Yorkshire Region,A Level or Equivalent,first,N
694974,F,West Midlands Region,Lower Than A Level,first,N
694981,M,Ireland,A Level or Equivalent,first,N
694983,F,West Midlands Region,Lower Than A Level,second,N
695001,M,Ireland,Lower Than A Level,first,N
695014,F,Ireland,Lower Than A Level,first,N
695015,F,Ireland,A Level or Equivalent,first,N
695021,F,Ireland,A Level or Equivalent,first,N
695027,F,Ireland,A Level or Equivalent,second,N
695031,F,Ireland,HE Qualification,first,N
695035,M,Ireland,A Level or Equivalent,first,N
695044,F,Ireland,A Level or Equivalent,first,N
695047,F,Ireland,Lower Than A Level,second,N
695049,M,Ireland,Lower Than A Level,first,Y
695051,F,Ireland,A Level or Equivalent,first,N
695054,F,Ireland,A Level or Equivalent,first,N
695070,F,Ireland,Lower Than A Level,first,N
695075,F,Ireland,A Level or Equivalent,first,N
695084,F,Ireland,A Level or Equivalent,first,N
695125,F,Ireland,Lower Than A Level,second,N
695144,F,Ireland,A Level or Equivalent,first,N
695148,F,Ireland,Lower Than A Level,first,N
695186,F,Wales,A Level or Equivalent,first,N
695205,M,Ireland,A Level or Equivalent,first,N
695235,F,Ireland,Lower Than A Level,first,N
695247,F,Ireland,A Level or Equivalent,second,N
695256,F,Ireland,Lower Than A Level,first,N
695259,M,Ireland,A Level or Equivalent,first,N
695278,F,Ireland,Lower Than A Level,second,N
695298,M,London Region,Lower Than A Level,second,N
695356,F,South Region,Lower Than A Level,first,Y
695405,F,South East Region,Lower Than A Level,second,Y
695411,F,South Region,Lower Than A Level,first,N
695434,F,East Midlands Region,HE Qualification,first,N
695461,M,Ireland,Lower Than A Level,first,N
695475,F,Ireland,A Level or Equivalent,second,N
695484,M,Ireland,A Level or Equivalent,first,N
695510,F,Ireland,A Level or Equivalent,second,N
695516,F,East Anglian Region,Lower Than A Level,first,N
695528,F,Ireland,A Level or Equivalent,first,N
695535,F,Ireland,Lower Than A Level,second,N
695613,F,Yorkshire Region,A Level or Equivalent,first,N
695631,M,North Western Region,A Level or Equivalent,second,Y
695654,F,South Region,A Level or Equivalent,first,N
695695,F,North Western Region,HE Qualification,second,N
695941,F,London Region,No Formal quals,first,N
695972,F,Ireland,A Level or Equivalent,second,N
695981,F,East Midlands Region,Lower Than A Level,first,N
695982,F,East Midlands Region,Lower Than A Level,second,N
696007,F,East Anglian Region,A Level or Equivalent,first,N
696152,F,London Region,Lower Than A Level,second,N
696203,M,Ireland,Lower Than A Level,second,N
696301,F,South West Region,A Level or Equivalent,second,N
696316,F,North Region,A Level or Equivalent,first,N
696348,F,South West Region,Lower Than A Level,second,Y
696440,F,Ireland,A Level or Equivalent,first,N
696481,F,West Midlands Region,A Level or Equivalent,second,N
696527,M,Wales,Lower Than A Level,first,Y
696569,F,Ireland,Lower Than A Level,first,N
696595,M,East Anglian Region,Lower Than A Level,first,N
696616,F,South East Region,HE Qualification,second,N
696634,F,South Region,A Level or Equivalent,first,Y
696684,F,North Western Region,Lower Than A Level,first,N
696692,F,Wales,A Level or Equivalent,second,N
696716,M,East Anglian Region,Lower Than A Level,second,N
696724,F,North Western Region,Lower Than A Level,first,N
696799,F,London Region,HE Qualification,first,N
696803,F,South West Region,HE Qualification,second,N
696804,F,Wales,A Level or Equivalent,first,N
696844,F,East Anglian Region,HE Qualification,first,N
696850,F,Wales,HE Qualification,first,N
696890,F,Scotland,A Level or Equivalent,second,N
697065,F,South East Region,Lower Than A Level,first,Y
697119,F,South Region,A Level or Equivalent,first,N
697136,F,South East Region,Lower Than A Level,first,N
697148,F,Wales,A Level or Equivalent,second,N
697298,F,Yorkshire Region,A Level or Equivalent,first,N
697319,F,East Anglian Region,Lower Than A Level,second,N
697337,F,East Anglian Region,No Formal quals,first,N
697345,F,North Region,A Level or Equivalent,first,N
697417,M,West Midlands Region,Lower Than A Level,first,N
697428,M,East Midlands Region,Lower Than A Level,second,N
697514,F,East Anglian Region,Lower Than A Level,first,N
697525,M,South Region,Lower Than A Level,second,N
697542,F,North Western Region,Lower Than A Level,first,N
697561,F,East Anglian Region,Lower Than A Level,first,N
697562,F,North Region,Lower Than A Level,first,N
697574,M,South Region,A Level or Equivalent,second,N
697578,F,West Midlands Region,A Level or Equivalent,first,N
697649,F,North Western Region,Lower Than A Level,second,N
697653,F,Scotland,A Level or Equivalent,first,N
697754,F,South West Region,A Level or Equivalent,second,N
697857,F,South West Region,Lower Than A Level,first,N
697868,F,London Region,A Level or Equivalent,first,N
697893,F,East Anglian Region,Lower Than A Level,first,N
697909,F,South Region,Lower Than A Level,first,N
697912,M,North Western Region,Lower Than A Level,second,N
697959,F,Wales,A Level or Equivalent,first,N
697960,F,Wales,Lower Than A Level,first,N
697964,F,Wales,A Level or Equivalent,first,N
698010,F,Yorkshire Region,Lower Than A Level,first,N
698025,F,North Region,Lower Than A Level,first,N
698170,F,South Region,HE Qualification,second,N
698180,F,East Midlands Region,A Level or Equivalent,first,N
698198,F,Wales,Lower Than A Level,second,N
698199,F,Wales,A Level or Equivalent,first,N
698200,F,Wales,Lower Than A Level,second,N
698201,F,Wales,Lower Than A Level,second,N
698203,F,Wales,HE Qualification,first,N
698204,F,Wales,Lower Than A Level,second,N
698205,F,Wales,Lower Than A Level,second,N
698206,F,Wales,Lower Than A Level,second,N
698207,F,Wales,HE Qualification,first,N
698208,F,Wales,A Level or Equivalent,second,N
698256,F,West Midlands Region,Lower Than A Level,first,N
698345,F,North Region,Lower Than A Level,second,N
698352,F,Yorkshire Region,A Level or Equivalent,first,N
698357,F,South Region,A Level or Equivalent,first,N
698362,F,North Region,HE Qualification,first,N
698369,F,Yorkshire Region,A Level or Equivalent,first,N
698420,F,East Midlands Region,HE Qualification,second,N
698432,F,South East Region,Lower Than A Level,first,N
698463,F,East Midlands Region,HE Qualification,first,N
698471,F,South Region,HE Qualification,first,N
698490,F,South Region,A Level or Equivalent,first,N
698494,F,North Region,A Level or Equivalent,first,N
698498,F,East Midlands Region,A Level or Equivalent,first,N
698507,F,Wales,HE Qualification,first,N
698509,F,Wales,HE Qualification,second,N
698586,F,Yorkshire Region,Lower Than A Level,first,Y
699007,F,London Region,A Level or Equivalent,first,N
699153,F,Wales,Lower Than A Level,first,N
699435,F,East Midlands Region,HE Qualification,first,N
699436,F,East Midlands Region,HE Qualification,second,N
699437,F,East Midlands Region,HE Qualification,second,N
699488,F,Wales,A Level or Equivalent,second,N
699493,F,West Midlands Region,Lower Than A Level,second,N
699498,F,Yorkshire Region,Lower Than A Level,second,N
699503,F,Ireland,Lower Than A Level,first,N
699651,F,Yorkshire Region,HE Qualification,first,N
699656,M,Yorkshire Region,HE Qualification,first,N
699875,F,Ireland,Lower Than A Level,second,N
700079,M,South Region,A Level or Equivalent,first,N
700086,F,Wales,Lower Than A Level,second,N
700441,F,South Region,HE Qualification,second,N
700458,F,Wales,HE Qualification,first,N
700815,M,East Anglian Region,HE Qualification,first,N
700820,F,South Region,HE Qualification,first,N
1118432,F,North Western Region,HE Qualification,second,N
1419671,F,West Midlands Region,Lower Than A Level,second,N
1432518,M,Scotland,Lower Than A Level,second,Y
1453140,M,East Midlands Region,A Level or Equivalent,second,N
1486048,F,East Midlands Region,HE Qualification,second,N
1526770,F,Ireland,Lower Than A Level,second,N
1533277,F,Yorkshire Region,Lower Than A Level,second,N
1536122,F,Ireland,A Level or Equivalent,second,N
1547646,F,Yorkshire Region,A Level or Equivalent,second,N
1563696,F,East Midlands Region,A Level or Equivalent,second,N
1564706,M,Wales,HE Qualification,second,N
1585768,F,Wales,A Level or Equivalent,second,N
1623795,F,Wales,Lower Than A Level,second,N
1656979,M,South Region,A Level or Equivalent,second,N
1664280,F,East Anglian Region,A Level or Equivalent,second,N
1723749,F,West Midlands Region,A Level or Equivalent,second,N
1732956,F,Wales,No Formal quals,second,N
1733023,F,Scotland,HE Qualification,second,Y
1752834,F,East Midlands Region,Lower Than A Level,second,N
1757561,F,Scotland,Lower Than A Level,second,N
1784816,F,West Midlands Region,A Level or Equivalent,second,N
1813493,M,Yorkshire Region,Lower Than A Level,second,N
1832218,F,Scotland,HE Qualification,second,N
1835389,F,North Western Region,HE Qualification,second,N
1843123,F,Scotland,HE Qualification,second,N
1874935,F,South Region,A Level or Equivalent,second,N
1888723,F,North Western Region,Lower Than A Level,second,N
1891028,F,South Region,A Level or Equivalent,second,N
1903095,F,East Anglian Region,Lower Than A Level,second,N
1926542,F,Scotland,Post Graduate Qualification,first,N
1928536,F,London Region,Lower Than A Level,first,N
1929491,F,East Midlands Region,HE Qualification,second,N
1937822,F,North Region,HE Qualification,second,N
1972832,F,Wales,A Level or Equivalent,first,N
1989014,F,Scotland,HE Qualification,second,N
2003628,F,South Region,A Level or Equivalent,second,N
2009239,F,South East Region,A Level or Equivalent,second,N
2035574,F,East Midlands Region,Lower Than A Level,second,N
2045569,F,Yorkshire Region,Lower Than A Level,second,N
2049740,F,London Region,Lower Than A Level,second,N
2051809,M,London Region,HE Qualification,second,N
2091096,M,West Midlands Region,Lower Than A Level,second,N
2091193,M,West Midlands Region,Lower Than A Level,second,N
2093092,F,East Anglian Region,HE Qualification,second,N
2103305,F,East Anglian Region,Lower Than A Level,second,Y
2108914,F,East Midlands Region,Lower Than A Level,second,N
2115250,F,North Western Region,Lower Than A Level,second,N
2145101,F,Scotland,Lower Than A Level,first,N
2149487,F,Scotland,HE Qualification,second,N
2159336,F,South West Region,A Level or Equivalent,second,N
2169127,F,South West Region,A Level or Equivalent,first,N
2172163,F,Ireland,Lower Than A Level,second,N
2177423,F,East Anglian Region,Lower Than A Level,second,N
2187308,F,North Western Region,HE Qualification,first,N
2207474,F,South West Region,Lower Than A Level,second,N
2213814,F,South West Region,Lower Than A Level,second,Y
2216682,M,Ireland,A Level or Equivalent,first,N
2216778,F,East Anglian Region,A Level or Equivalent,second,N
2218789,F,East Anglian Region,A Level or Equivalent,first,N
2227568,F,London Region,Lower Than A Level,second,N
2228010,F,Scotland,Lower Than A Level,second,N
2228601,F,South West Region,A Level or Equivalent,second,N
2232976,F,Wales,A Level or Equivalent,first,Y
2237567,F,South East Region,A Level or Equivalent,second,N
2239766,F,East Midlands Region,Lower Than A Level,second,N
2241250,F,Scotland,Lower Than A Level,second,N
2242067,F,Yorkshire Region,HE Qualification,second,N
2248243,F,South West Region,Lower Than A Level,second,N
2251500,M,North Western Region,Lower Than A Level,second,Y
2263129,F,Scotland,A Level or Equivalent,second,N
2264569,F,London Region,A Level or Equivalent,second,N
2269561,F,South West Region,HE Qualification,first,N
2276854,F,West Midlands Region,Lower Than A Level,second,N
2278390,M,West Midlands Region,A Level or Equivalent,second,N
2281286,F,South West Region,Lower Than A Level,first,N
2285017,F,Scotland,A Level or Equivalent,first,N
2292824,M,South Region,Lower Than A Level,first,N
2296716,F,Wales,A Level or Equivalent,second,N
2299745,F,Scotland,HE Qualification,first,N
2318161,F,South Region,A Level or Equivalent,second,N
2321660,M,South Region,Lower Than A Level,first,N
2326401,F,South Region,Lower Than A Level,first,N
2333415,F,Scotland,A Level or Equivalent,second,N
2344216,M,London Region,Lower Than A Level,second,N
2346145,F,North Western Region,A Level or Equivalent,second,N
2349805,F,East Anglian Region,Lower Than A Level,second,N
2353764,F,West Midlands Region,Lower Than A Level,second,N
2357372,F,East Midlands Region,Lower Than A Level,first,N
2363168,F,East Anglian Region,A Level or Equivalent,second,N
2375759,F,North Western Region,Lower Than A Level,first,N
2385665,F,East Anglian Region,Lower Than A Level,second,N
2386867,F,Ireland,Lower Than A Level,second,N
2394741,F,East Anglian Region,Lower Than A Level,second,N
