code_presentation,code_module,final_result,date_unregistration,num_of_prev_attempts,studied_credits,date_registration,id_student
2014B,CCC,Withdrawn,116,0,90,-243,552590
2014B,CCC,Pass,,0,150,-50,552913
2014B,CCC,Distinction,,0,60,-28,553021
2014B,CCC,Distinction,,0,120,-290,553280
2014B,CCC,Pass,,0,90,-28,553394
2014B,CCC,Withdrawn,30,0,60,-60,553410
2014B,CCC,Withdrawn,-43,0,60,-82,553568
2014B,CCC,Pass,,0,60,-41,553655
2014B,CCC,Withdrawn,206,0,60,-25,553741
2014B,CCC,Pass,,0,30,-150,554141
2014B,CCC,Fail,,0,60,-28,554205
2014B,CCC,Withdrawn,16,0,90,-186,554470
2014B,CCC,Pass,,0,90,-131,554583
2014B,CCC,Withdrawn,0,0,90,-36,554588
2014B,CCC,Pass,,0,30,-17,554870
2014B,CCC,Pass,,0,60,-64,554951
2014B,CCC,Pass,,0,60,-46,555008
2014B,CCC,Withdrawn,51,0,30,-141,555368
2014B,CCC,Pass,,0,90,-257,555604
2014B,CCC,Distinction,,0,60,-218,555706
2014B,CCC,Withdrawn,33,0,30,-184,555953
2014B,CCC,Withdrawn,-110,0,90,-115,556007
2014B,CCC,Withdrawn,86,0,60,-141,556042
2014B,CCC,Withdrawn,33,0,60,-163,556109
2014B,CCC,Distinction,,0,60,-46,556246
2014B,CCC,Distinction,,0,30,-29,556295
2014B,CCC,Withdrawn,38,0,60,-205,556521
2014B,CCC,Pass,,0,60,-22,556584
2014B,CCC,Fail,,0,60,-28,556587
2014B,CCC,Withdrawn,16,0,60,-162,556709
2014B,CCC,Pass,,0,30,-96,556858
2014B,CCC,Withdrawn,31,0,30,-68,556918
2014B,CCC,Fail,,0,30,-29,557172
2014B,CCC,Withdrawn,46,0,60,-34,557700
2014B,CCC,Withdrawn,-18,0,90,-24,557849
2014B,CCC,Withdrawn,227,0,120,-16,557995
2014B,CCC,Fail,,0,60,-54,558122
2014B,CCC,Fail,,0,180,6,558444
2014B,CCC,Withdrawn,37,0,60,-136,558471
2014B,CCC,Pass,,0,30,-25,558518
2014B,CCC,Pass,,0,30,-53,558616
2014B,CCC,Withdrawn,-29,0,30,-90,558806
2014B,CCC,Fail,,0,90,-74,558914
2014B,CCC,Withdrawn,209,0,60,-24,559157
2014B,CCC,Withdrawn,128,0,30,-122,559469
2014B,CCC,Pass,,0,30,-22,559706
2014B,CCC,Pass,,0,60,-22,559770
2014B,CCC,Withdrawn,29,0,60,-110,559912
2014B,CCC,Fail,,0,60,-22,559977
2014B,CCC,Pass,,0,30,-281,560114
2014B,CCC,Distinction,,0,60,-28,560311
2014B,CCC,Pass,,0,90,-46,560494
2014B,CCC,Withdrawn,45,0,60,-164,560784
2014B,CCC,Fail,,0,60,-65,560951
2014B,CCC,Pass,,0,60,-29,561363
2014B,CCC,Pass,,0,60,-123,561559
2014B,CCC,Pass,,0,90,-102,561774
2014B,CCC,Withdrawn,27,0,120,-299,561823
2014B,CCC,Pass,,0,120,-79,562450
2014B,CCC,Withdrawn,117,0,90,-297,562585
2014B,CCC,Pass,,0,60,-22,562825
2014B,CCC,Pass,,0,60,-85,563046
2014B,CCC,Withdrawn,-1,0,90,-106,563556
2014B,CCC,Fail,,0,90,-44,563631
2014B,CCC,Pass,,0,90,-177,563819
2014B,CCC,Withdrawn,38,0,60,-89,563967
2014B,CCC,Withdrawn,3,0,120,-45,564325
2014B,CCC,Withdrawn,-110,0,60,-165,564444
2014B,CCC,Withdrawn,34,0,120,-24,564700
2014B,CCC,Withdrawn,-29,0,60,-263,564841
2014B,CCC,Withdrawn,-185,0,150,-262,565275
2014B,CCC,Distinction,,0,30,-17,565399
2014B,CCC,Fail,,0,60,-44,565838
2014B,CCC,Withdrawn,67,0,60,-215,565883
2014B,CCC,Fail,,0,120,-268,566185
2014B,CCC,Pass,,0,60,-176,566310
2014B,CCC,Distinction,,0,60,-22,566428
2014B,CCC,Withdrawn,39,0,90,-29,566664
2014B,CCC,Pass,,0,60,-108,566670
2014B,CCC,Withdrawn,18,0,90,-263,566704
2014B,CCC,Pass,,0,90,-24,566715
2014B,CCC,Fail,,0,90,-25,566871
2014B,CCC,Withdrawn,67,0,60,-149,566872
2014B,CCC,Fail,,0,60,-186,568047
2014B,CCC,Distinction,,0,120,-150,568084
2014B,CCC,Distinction,,0,30,-122,569080
2014B,CCC,Distinction,,0,30,-45,569108
2014B,CCC,Fail,,0,120,-131,569342
2014B,CCC,Pass,,0,120,-130,569609
2014B,CCC,Withdrawn,100,0,120,-101,569712
2014B,CCC,Withdrawn,-205,0,150,-268,569928
2014B,CCC,Withdrawn,31,0,120,-45,570113
2014B,CCC,Withdrawn,4,0,60,-176,570377
2014B,CCC,Pass,,0,60,-58,570410
2014B,CCC,Withdrawn,25,0,60,-151,570488
2014B,CCC,Withdrawn,46,0,60,-60,570514
2014B,CCC,Pass,,0,90,-92,570872
2014B,CCC,Pass,,0,60,-157,570967
2014B,CCC,Withdrawn,209,0,60,-211,571025
2014B,CCC,Withdrawn,14,0,60,-25,571128
2014B,CCC,Distinction,,0,30,-29,571129
2014B,CCC,Withdrawn,128,0,60,-25,571233
2014B,CCC,Withdrawn,-179,0,60,-213,571276
2014B,CCC,Withdrawn,17,0,60,-28,571365
2014B,CCC,Withdrawn,39,0,60,-22,571389
2014B,CCC,Distinction,,0,90,-128,571571
2014B,CCC,Fail,,0,90,-141,571595
2014B,CCC,Withdrawn,12,0,90,-255,571702
2014B,CCC,Pass,,0,120,-281,571776
2014B,CCC,Withdrawn,221,0,120,-161,571992
2014B,CCC,Pass,,0,120,-218,572036
2014B,CCC,Withdrawn,-25,0,150,-123,572154
2014B,CCC,Withdrawn,-60,0,120,-298,572241
2014B,CCC,Withdrawn,38,0,90,-29,572279
2014B,CCC,Pass,,0,90,-136,572303
2014B,CCC,Fail,,0,120,-269,572382
2014B,CCC,Fail,,0,90,-78,572401
2014B,CCC,Pass,,0,60,-269,572438
2014B,CCC,Pass,,0,60,-24,572570
2014B,CCC,Distinction,,0,90,-29,572854
2014B,CCC,Pass,,0,60,-137,572891
2014B,CCC,Withdrawn,-59,0,120,-263,572909
2014B,CCC,Withdrawn,38,0,90,-100,573153
2014B,CCC,Withdrawn,121,0,90,-62,573166
2014B,CCC,Withdrawn,69,0,60,-273,573197
2014B,CCC,Pass,,0,60,-148,573377
2014B,CCC,Pass,,0,120,-74,573440
2014B,CCC,Withdrawn,19,0,60,-16,573462
2014B,CCC,Pass,,0,60,-95,573558
2014B,CCC,Withdrawn,200,0,60,-246,573662
2014B,CCC,Withdrawn,-10,0,60,-22,573665
2014B,CCC,Fail,,0,90,-185,573696
2014B,CCC,Withdrawn,45,0,180,-115,573697
2014B,CCC,Fail,,0,150,-134,573701
2014B,CCC,Distinction,,0,30,-44,574221
2014B,CCC,Fail,,0,120,-255,574283
2014B,CCC,Withdrawn,25,0,90,-100,574523
2014B,CCC,Fail,,0,120,-269,574529
2014B,CCC,Fail,,0,90,-226,574551
2014B,CCC,Withdrawn,0,0,90,-263,574564
2014B,CCC,Fail,,0,150,-141,574580
2014B,CCC,Withdrawn,44,0,240,-22,574663
2014B,CCC,Distinction,,0,90,-4,574817
2014B,CCC,Withdrawn,27,0,90,-141,574830
2014B,CCC,Withdrawn,213,0,60,-29,575166
2014B,CCC,Withdrawn,-2,0,120,-268,575287
2014B,CCC,Withdrawn,-24,0,90,,575419
2014B,CCC,Withdrawn,44,0,60,-178,575545
2014B,CCC,Withdrawn,27,0,60,-24,575703
2014B,CCC,Pass,,0,60,-75,575733
2014B,CCC,Pass,,0,130,-40,575745
2014B,CCC,Pass,,0,90,-99,575824
2014B,CCC,Distinction,,0,150,-93,575967
2014B,CCC,Fail,,0,120,-134,576191
2014B,CCC,Distinction,,0,120,-149,576383
2014B,CCC,Distinction,,0,120,-268,576413
2014B,CCC,Pass,,0,120,-67,576475
2014B,CCC,Fail,,0,60,-40,576516
2014B,CCC,Distinction,,0,120,-209,576780
2014B,CCC,Fail,,0,90,-41,576782
2014B,CCC,Distinction,,0,90,-260,577035
2014B,CCC,Distinction,,0,60,-127,577236
2014B,CCC,Fail,,0,60,-25,577245
2014B,CCC,Fail,,0,60,-29,577273
2014B,CCC,Fail,,0,120,-28,577352
2014B,CCC,Pass,,0,120,-29,577414
2014B,CCC,Withdrawn,126,0,90,-100,577427
2014B,CCC,Pass,,0,90,-107,577502
2014B,CCC,Withdrawn,-14,0,120,-25,577603
2014B,CCC,Fail,,0,60,-40,577686
2014B,CCC,Withdrawn,-59,0,90,-291,577688
2014B,CCC,Withdrawn,152,0,60,-107,578034
2014B,CCC,Pass,,0,120,-170,578189
2014B,CCC,Fail,,0,120,-211,578450
2014B,CCC,Withdrawn,44,0,60,-51,578541
2014B,CCC,Pass,,0,150,-138,578655
2014B,CCC,Withdrawn,86,0,180,-157,578823
2014B,CCC,Pass,,0,90,-123,578850
2014B,CCC,Pass,,0,135,-36,578958
2014B,CCC,Fail,,0,90,-136,579027
2014B,CCC,Withdrawn,39,0,180,-170,579321
2014B,CCC,Withdrawn,47,0,90,-198,579340
2014B,CCC,Pass,,0,60,-24,579343
2014B,CCC,Withdrawn,66,0,150,-186,579372
2014B,CCC,Pass,,0,120,-54,579550
2014B,CCC,Withdrawn,9,0,120,-161,580477
2014B,CCC,Withdrawn,200,0,90,-78,580511
2014B,CCC,Distinction,,0,60,-24,580525
2014B,CCC,Withdrawn,115,0,90,-199,580689
2014B,CCC,Withdrawn,24,0,60,-24,580722
2014B,CCC,Withdrawn,89,0,120,-257,580768
2014B,CCC,Pass,,0,90,-25,580779
2014B,CCC,Withdrawn,149,0,150,-67,581123
2014B,CCC,Withdrawn,58,0,90,-260,581328
2014B,CCC,Pass,,0,90,-29,581611
2014B,CCC,Pass,,0,120,-273,581614
2014B,CCC,Withdrawn,107,0,60,-214,581744
2014B,CCC,Withdrawn,-68,0,60,-128,581745
2014B,CCC,Fail,,0,90,-131,582087
2014B,CCC,Fail,,0,90,-268,582108
2014B,CCC,Withdrawn,16,0,60,-15,582723
2014B,CCC,Withdrawn,174,0,60,-81,582827
2014B,CCC,Pass,,0,90,-51,582879
2014B,CCC,Distinction,,0,90,-29,582950
2014B,CCC,Pass,,0,60,-155,583032
2014B,CCC,Withdrawn,-26,0,180,-172,583051
2014B,CCC,Pass,,0,60,-29,583052
2014B,CCC,Pass,,0,60,-75,583192
2014B,CCC,Withdrawn,16,0,60,-24,583238
2014B,CCC,Distinction,,0,30,-17,583906
2014B,CCC,Withdrawn,89,0,150,-260,584077
2014B,CCC,Pass,,0,60,-28,584191
2014B,CCC,Withdrawn,-123,0,150,-151,584305
2014B,CCC,Pass,,0,120,-257,584446
2014B,CCC,Withdrawn,-1,0,120,-54,584468
2014B,CCC,Withdrawn,-108,0,120,-214,584586
2014B,CCC,Withdrawn,-53,0,180,-67,584749
2014B,CCC,Fail,,0,120,-246,584756
2014B,CCC,Withdrawn,47,0,90,-193,584771
2014B,CCC,Withdrawn,-58,0,60,-247,584913
2014B,CCC,Pass,,0,60,-17,584940
2014B,CCC,Withdrawn,21,0,120,-137,585011
2014B,CCC,Pass,,0,90,-141,585057
2014B,CCC,Distinction,,0,90,-57,585093
2014B,CCC,Pass,,0,120,-242,585383
2014B,CCC,Distinction,,0,60,-74,585393
2014B,CCC,Pass,,0,60,-17,585397
2014B,CCC,Withdrawn,13,0,60,-193,585433
2014B,CCC,Pass,,0,60,-208,585455
2014B,CCC,Withdrawn,15,0,60,-246,585464
2014B,CCC,Withdrawn,52,0,60,-246,585681
2014B,CCC,Distinction,,0,90,-181,585695
2014B,CCC,Pass,,0,90,-109,585709
2014B,CCC,Withdrawn,33,0,90,-110,585769
2014B,CCC,Fail,,0,90,-243,585900
2014B,CCC,Fail,,0,60,-248,586060
2014B,CCC,Withdrawn,219,0,60,-232,586132
2014B,CCC,Fail,,0,60,-61,586436
2014B,CCC,Fail,,0,60,-164,586473
2014B,CCC,Withdrawn,-53,0,120,-156,586476
2014B,CCC,Withdrawn,38,0,120,-221,586526
2014B,CCC,Withdrawn,104,0,90,-130,586716
2014B,CCC,Withdrawn,41,0,60,-209,586921
2014B,CCC,Withdrawn,10,0,90,-109,586962
2014B,CCC,Withdrawn,18,0,90,-137,587122
2014B,CCC,Withdrawn,-52,0,120,-193,587179
2014B,CCC,Fail,,0,60,-28,587585
2014B,CCC,Withdrawn,100,0,90,-236,587621
2014B,CCC,Pass,,0,120,-24,587783
2014B,CCC,Withdrawn,12,0,60,-198,587884
2014B,CCC,Pass,,0,60,-178,587906
2014B,CCC,Pass,,0,60,-45,587911
2014B,CCC,Withdrawn,-8,0,90,-128,588059
2014B,CCC,Withdrawn,26,0,60,-221,588125
2014B,CCC,Withdrawn,23,0,240,-171,588175
2014B,CCC,Fail,,0,90,-236,588219
2014B,CCC,Distinction,,0,120,-178,588274
2014B,CCC,Fail,,0,60,-28,588402
2014B,CCC,Pass,,0,90,-226,588430
2014B,CCC,Withdrawn,219,0,90,-235,588460
2014B,CCC,Withdrawn,132,0,120,-10,588464
2014B,CCC,Distinction,,0,30,-25,588473
2014B,CCC,Pass,,0,60,-82,588524
2014B,CCC,Fail,,0,30,-89,588590
2014B,CCC,Pass,,0,90,-120,588676
2014B,CCC,Withdrawn,-194,0,60,-232,588694
2014B,CCC,Distinction,,0,150,-68,588707
2014B,CCC,Withdrawn,40,0,60,-214,588710
2014B,CCC,Fail,,0,60,-17,588846
2014B,CCC,Pass,,0,120,-199,588956
2014B,CCC,Withdrawn,-12,0,120,-134,589018
2014B,CCC,Withdrawn,-22,0,60,-225,589023
2014B,CCC,Withdrawn,0,0,90,-181,589108
2014B,CCC,Withdrawn,180,0,60,-129,589327
2014B,CCC,Pass,,0,90,-228,589390
2014B,CCC,Withdrawn,-4,0,60,-117,589517
2014B,CCC,Distinction,,0,60,-172,589525
2014B,CCC,Withdrawn,48,0,60,-36,589722
2014B,CCC,Withdrawn,49,0,60,-93,589894
2014B,CCC,Fail,,0,90,-134,590072
2014B,CCC,Withdrawn,25,0,60,-46,590626
2014B,CCC,Withdrawn,-31,0,120,-100,590699
2014B,CCC,Withdrawn,-54,0,60,-204,590744
2014B,CCC,Fail,,0,120,-22,590762
2014B,CCC,Fail,,0,60,-205,590877
2014B,CCC,Withdrawn,-51,0,90,-151,590881
2014B,CCC,Fail,,0,60,-23,590914
2014B,CCC,Withdrawn,128,0,90,-99,590961
2014B,CCC,Withdrawn,157,0,60,-221,590974
2014B,CCC,Distinction,,0,60,-204,591375
2014B,CCC,Distinction,,0,60,-218,591388
2014B,CCC,Withdrawn,135,0,60,-218,591566
2014B,CCC,Withdrawn,62,0,60,-93,591619
2014B,CCC,Withdrawn,102,0,90,-219,591655
2014B,CCC,Withdrawn,67,0,60,-206,591719
2014B,CCC,Withdrawn,33,0,150,-1,591738
2014B,CCC,Distinction,,0,60,-171,591958
2014B,CCC,Fail,,0,120,-82,592007
2014B,CCC,Withdrawn,179,0,120,-128,592051
2014B,CCC,Withdrawn,220,0,90,-165,592093
2014B,CCC,Pass,,0,60,-23,592151
2014B,CCC,Withdrawn,226,0,120,-24,592158
2014B,CCC,Withdrawn,125,0,150,-10,592259
2014B,CCC,Withdrawn,-197,0,120,-198,592284
2014B,CCC,Withdrawn,27,0,90,-15,592407
2014B,CCC,Fail,,0,60,-205,592429
2014B,CCC,Withdrawn,-40,0,120,-210,592437
2014B,CCC,Withdrawn,136,0,60,-213,592609
2014B,CCC,Withdrawn,-25,0,60,-214,592684
2014B,CCC,Pass,,0,30,-103,592775
2014B,CCC,Pass,,0,60,-50,592776
2014B,CCC,Fail,,0,120,-143,592842
2014B,CCC,Withdrawn,30,0,90,-150,592876
2014B,CCC,Withdrawn,165,0,240,-113,592939
2014B,CCC,Distinction,,0,60,-24,592961
2014B,CCC,Distinction,,0,60,-214,592976
2014B,CCC,Withdrawn,162,0,90,-163,593071
2014B,CCC,Pass,,0,120,-208,593103
2014B,CCC,Fail,,0,60,-170,593123
2014B,CCC,Pass,,0,60,-34,593305
2014B,CCC,Fail,,0,60,-25,593787
2014B,CCC,Distinction,,0,90,-95,593823
2014B,CCC,Pass,,0,60,-210,593972
2014B,CCC,Distinction,,0,60,-92,593995
2014B,CCC,Pass,,0,90,-22,594044
2014B,CCC,Withdrawn,20,0,90,-182,594052
2014B,CCC,Withdrawn,39,0,60,-172,594111
2014B,CCC,Pass,,0,60,-79,594157
2014B,CCC,Fail,,0,60,-207,594193
2014B,CCC,Withdrawn,25,0,90,-109,594199
2014B,CCC,Fail,,0,60,-202,594246
2014B,CCC,Withdrawn,-1,0,120,-200,594326
2014B,CCC,Pass,,0,30,-121,594371
2014B,CCC,Withdrawn,-59,0,90,-207,594419
2014B,CCC,Fail,,0,90,-131,594851
2014B,CCC,Pass,,0,120,-204,595164
2014B,CCC,Pass,,0,90,-134,595182
2014B,CCC,Distinction,,0,60,-143,595189
2014B,CCC,Fail,,0,120,-141,595324
2014B,CCC,Withdrawn,199,0,90,-141,595356
2014B,CCC,Fail,,0,60,-186,595492
2014B,CCC,Withdrawn,221,0,60,-28,595514
2014B,CCC,Pass,,0,90,-25,595659
2014B,CCC,Withdrawn,53,0,120,-202,595685
2014B,CCC,Fail,,0,60,-193,595781
2014B,CCC,Pass,,0,60,-82,595797
2014B,CCC,Pass,,0,120,-138,595847
2014B,CCC,Pass,,0,120,-200,595986
2014B,CCC,Withdrawn,26,0,60,-199,595992
2014B,CCC,Withdrawn,-53,0,120,-175,596029
2014B,CCC,Withdrawn,227,0,105,-156,596035
2014B,CCC,Pass,,0,240,-64,596157
2014B,CCC,Withdrawn,41,0,60,-199,596321
2014B,CCC,Withdrawn,86,0,60,-122,596432
2014B,CCC,Withdrawn,-63,0,240,-115,596699
2014B,CCC,Pass,,0,90,-198,596731
2014B,CCC,Pass,,0,120,-110,596903
2014B,CCC,Fail,,0,90,-67,596947
2014B,CCC,Fail,,0,60,-185,597181
2014B,CCC,Withdrawn,16,0,60,-182,597363
2014B,CCC,Pass,,0,90,-139,597403
2014B,CCC,Withdrawn,-108,0,120,-154,597560
2014B,CCC,Fail,,0,120,-193,597817
2014B,CCC,Distinction,,0,240,-22,597926
2014B,CCC,Withdrawn,41,0,90,-136,598074
2014B,CCC,Pass,,0,120,-23,598113
2014B,CCC,Pass,,0,60,-50,598321
2014B,CCC,Pass,,0,60,-178,598662
2014B,CCC,Withdrawn,34,0,120,-179,598666
2014B,CCC,Withdrawn,-22,0,90,-124,598757
2014B,CCC,Distinction,,0,90,-68,598860
2014B,CCC,Fail,,0,60,-150,598924
2014B,CCC,Fail,,0,120,-123,599263
2014B,CCC,Fail,,0,90,-15,599275
2014B,CCC,Withdrawn,-23,0,90,-46,599341
2014B,CCC,Fail,,0,90,-128,599542
2014B,CCC,Withdrawn,-87,0,120,-120,599547
2014B,CCC,Fail,,0,90,-109,599615
2014B,CCC,Pass,,0,90,-147,599857
2014B,CCC,Fail,,0,60,-29,599893
2014B,CCC,Withdrawn,47,0,60,-179,599902
2014B,CCC,Withdrawn,30,0,90,-93,599937
2014B,CCC,Withdrawn,55,0,60,-172,599942
2014B,CCC,Pass,,0,150,-97,599958
2014B,CCC,Withdrawn,-171,0,60,-182,599986
2014B,CCC,Pass,,0,60,-15,600073
2014B,CCC,Withdrawn,116,0,90,-179,600094
2014B,CCC,Fail,,0,60,-172,600142
2014B,CCC,Withdrawn,219,0,60,-131,600181
2014B,CCC,Pass,,0,60,-148,600335
2014B,CCC,Withdrawn,7,0,120,-170,600436
2014B,CCC,Withdrawn,226,0,60,-182,600509
2014B,CCC,Withdrawn,96,0,60,-157,600547
2014B,CCC,Distinction,,0,180,-129,600632
2014B,CCC,Withdrawn,11,0,180,-172,600814
2014B,CCC,Withdrawn,104,0,90,-161,600859
2014B,CCC,Withdrawn,-51,0,90,-122,600879
2014B,CCC,Withdrawn,27,0,90,-120,600938
2014B,CCC,Pass,,0,60,-144,600945
2014B,CCC,Withdrawn,65,0,90,-80,600975
2014B,CCC,Pass,,0,60,-124,600987
2014B,CCC,Withdrawn,61,0,90,-23,601021
2014B,CCC,Withdrawn,88,0,60,-136,601175
2014B,CCC,Pass,,0,90,-130,601224
2014B,CCC,Pass,,0,30,-110,601550
2014B,CCC,Fail,,0,210,-17,601731
2014B,CCC,Withdrawn,31,0,90,-136,601757
2014B,CCC,Pass,,0,60,-138,601872
2014B,CCC,Pass,,0,30,-22,601949
2014B,CCC,Withdrawn,97,0,60,-58,602030
2014B,CCC,Distinction,,0,30,-40,602042
2014B,CCC,Fail,,0,60,-22,602107
2014B,CCC,Pass,,0,60,-156,602133
2014B,CCC,Withdrawn,20,0,90,-50,602150
2014B,CCC,Fail,,0,60,-17,602269
2014B,CCC,Fail,,0,60,-175,602398
2014B,CCC,Withdrawn,40,0,90,-43,602585
2014B,CCC,Withdrawn,111,0,60,-170,602703
2014B,CCC,Fail,,0,60,-163,602718
2014B,CCC,Withdrawn,-1,0,210,-41,602891
2014B,CCC,Pass,,0,90,-24,602902
2014B,CCC,Pass,,0,90,-25,602913
2014B,CCC,Fail,,0,90,-134,603053
2014B,CCC,Fail,,0,60,-171,603222
2014B,CCC,Fail,,0,60,-162,603239
2014B,CCC,Pass,,0,60,-47,603477
2014B,CCC,Fail,,0,90,-123,603498
2014B,CCC,Withdrawn,123,0,60,-80,603639
2014B,CCC,Fail,,0,120,-22,603791
2014B,CCC,Withdrawn,111,0,60,-165,603832
2014B,CCC,Pass,,0,60,-17,603859
2014B,CCC,Withdrawn,-158,0,60,-164,603999
2014B,CCC,Withdrawn,-52,0,60,-169,604078
2014B,CCC,Withdrawn,136,0,60,-29,604164
2014B,CCC,Withdrawn,-168,0,120,,604480
2014B,CCC,Pass,,0,60,-46,604517
2014B,CCC,Withdrawn,-52,0,90,-165,604559
2014B,CCC,Pass,,0,120,-29,604571
2014B,CCC,Withdrawn,0,0,90,-46,604643
2014B,CCC,Fail,,0,90,-165,604655
2014B,CCC,Withdrawn,0,0,120,-113,604665
2014B,CCC,Pass,,0,90,-115,604723
2014B,CCC,Withdrawn,24,0,60,-161,604906
2014B,CCC,Pass,,0,60,-27,604997
2014B,CCC,Withdrawn,-25,0,75,-100,605130
2014B,CCC,Pass,,0,90,-151,605144
2014B,CCC,Withdrawn,90,0,60,-151,605180
2014B,CCC,Pass,,0,90,-163,605266
2014B,CCC,Pass,,0,90,-18,605571
2014B,CCC,Distinction,,0,60,-36,605688
2014B,CCC,Distinction,,0,90,-46,605703
2014B,CCC,Withdrawn,-145,0,60,-162,605926
2014B,CCC,Withdrawn,0,0,60,-50,606025
2014B,CCC,Withdrawn,18,0,60,-109,606127
2014B,CCC,Withdrawn,-59,0,90,-116,606205
2014B,CCC,Fail,,0,60,-140,606206
2014B,CCC,Pass,,0,60,-161,606282
2014B,CCC,Withdrawn,-59,0,90,-146,606300
2014B,CCC,Fail,,0,150,-15,606350
2014B,CCC,Withdrawn,-105,0,60,-157,606417
2014B,CCC,Distinction,,0,90,-22,606444
2014B,CCC,Withdrawn,-51,0,60,-156,606663
2014B,CCC,Fail,,0,90,-27,606665
2014B,CCC,Pass,,0,60,-149,606724
2014B,CCC,Fail,,0,60,-82,606828
2014B,CCC,Withdrawn,73,0,90,-155,606930
2014B,CCC,Pass,,0,90,-24,607052
2014B,CCC,Withdrawn,-58,0,60,-124,607060
2014B,CCC,Distinction,,0,90,-40,607061
2014B,CCC,Withdrawn,-72,0,90,-140,607063
2014B,CCC,Withdrawn,35,0,180,-96,607411
2014B,CCC,Withdrawn,-46,0,60,-93,607413
2014B,CCC,Withdrawn,-89,0,60,-155,607442
2014B,CCC,Withdrawn,-74,0,240,-99,607453
2014B,CCC,Withdrawn,-58,0,90,-121,607609
2014B,CCC,Pass,,0,60,-28,607636
2014B,CCC,Withdrawn,-156,0,60,,607703
2014B,CCC,Distinction,,0,60,-155,607835
2014B,CCC,Withdrawn,-105,0,150,-118,607896
2014B,CCC,Fail,,0,150,-155,607927
2014B,CCC,Withdrawn,116,0,90,-128,607966
2014B,CCC,Withdrawn,101,0,60,-149,608130
2014B,CCC,Fail,,0,60,-108,608152
2014B,CCC,Pass,,0,60,-154,608243
2014B,CCC,Pass,,0,60,-40,608464
2014B,CCC,Fail,,0,60,-44,608472
2014B,CCC,Withdrawn,150,0,60,-22,608504
2014B,CCC,Withdrawn,-53,0,120,-154,608549
2014B,CCC,Withdrawn,205,0,60,-43,608577
2014B,CCC,Withdrawn,17,0,120,-151,608643
2014B,CCC,Pass,,0,30,-28,608735
2014B,CCC,Withdrawn,7,0,150,-22,608750
2014B,CCC,Fail,,0,120,-122,608753
2014B,CCC,Distinction,,0,90,-103,608904
2014B,CCC,Withdrawn,-11,0,120,-151,608923
2014B,CCC,Withdrawn,149,0,60,-149,609025
2014B,CCC,Pass,,0,60,-108,609045
2014B,CCC,Withdrawn,179,0,60,-28,609192
2014B,CCC,Distinction,,0,120,-25,609229
2014B,CCC,Withdrawn,-12,0,120,-25,609241
2014B,CCC,Withdrawn,26,0,60,-22,609383
2014B,CCC,Withdrawn,24,0,60,-43,609450
2014B,CCC,Withdrawn,80,0,60,-17,609489
2014B,CCC,Pass,,0,60,-78,609515
2014B,CCC,Distinction,,0,90,-107,609602
2014B,CCC,Withdrawn,-72,0,120,-100,609605
2014B,CCC,Fail,,0,120,-27,609645
2014B,CCC,Withdrawn,-1,0,60,-129,609828
2014B,CCC,Pass,,0,120,-148,610099
2014B,CCC,Withdrawn,124,0,60,-144,610158
2014B,CCC,Withdrawn,-24,0,90,-109,610234
2014B,CCC,Withdrawn,198,0,60,-61,610287
2014B,CCC,Fail,,0,60,-93,610391
2014B,CCC,Pass,,0,60,-103,610575
2014B,CCC,Fail,,0,90,-22,610577
2014B,CCC,Fail,,0,60,-23,610718
2014B,CCC,Withdrawn,69,0,120,-148,610831
2014B,CCC,Fail,,0,60,-17,611062
2014B,CCC,Distinction,,0,60,-17,611176
2014B,CCC,Pass,,0,30,-47,611260
2014B,CCC,Pass,,0,60,-12,611402
2014B,CCC,Withdrawn,-12,0,120,-75,611750
2014B,CCC,Withdrawn,134,0,90,-141,611865
2014B,CCC,Fail,,0,60,-45,612023
2014B,CCC,Pass,,0,60,-100,612119
2014B,CCC,Withdrawn,-19,0,60,-143,612124
2014B,CCC,Withdrawn,54,0,60,-121,612287
2014B,CCC,Withdrawn,110,0,60,-110,612381
2014B,CCC,Withdrawn,25,0,60,-143,612397
2014B,CCC,Pass,,0,60,-74,612644
2014B,CCC,Fail,,0,60,-100,612673
2014B,CCC,Withdrawn,0,0,90,-141,612805
2014B,CCC,Distinction,,0,60,-57,612814
2014B,CCC,Withdrawn,-60,0,90,-141,612822
2014B,CCC,Withdrawn,-24,0,60,-141,612860
2014B,CCC,Fail,,0,60,-17,612882
2014B,CCC,Fail,,0,60,-137,613116
2014B,CCC,Withdrawn,-1,0,120,-28,613120
2014B,CCC,Distinction,,0,60,-17,613133
2014B,CCC,Withdrawn,27,0,120,-90,613280
2014B,CCC,Fail,,0,60,-96,613310
2014B,CCC,Fail,,0,60,-40,613387
2014B,CCC,Withdrawn,-63,0,30,-132,613390
2014B,CCC,Fail,,0,90,-25,613417
2014B,CCC,Withdrawn,-12,0,120,-137,613441
2014B,CCC,Withdrawn,-40,0,120,-137,613447
2014B,CCC,Fail,,0,90,-51,613461
2014B,CCC,Pass,,0,60,-134,613501
2014B,CCC,Withdrawn,-75,0,90,-109,613873
2014B,CCC,Pass,,0,90,-17,614059
2014B,CCC,Fail,,0,60,-122,614263
2014B,CCC,Withdrawn,-53,0,120,-81,614265
2014B,CCC,Withdrawn,26,0,60,-124,614345
2014B,CCC,Fail,,0,60,-133,614477
2014B,CCC,Withdrawn,52,0,120,-72,614733
